date;hour;datetime;day_ahead_price;intraday_price;price_diff;solar_capacity;solar_generation_actual;wind_capacity;wind_generation_actual;wind_generation_forecast;solar_generation_forecast;total_generation_forecast;total_generation_actual;wind_forecast_error;solar_forecast_error;forecast_error;forecast_error_percent;wind_forecast_error_percent;solar_forecast_error_percent;pricediff_percent;season;weekday
2016-07-03;10;2016-07-03 10:00:00;8,92;6,27;2,6500000000000004;39485;16676;46779;8145;8991;17639;26630;24821;846;963;1809;0,06793090499436726;0,0940940940940941;0,0545949316854697;0,297085201793722;2;6
2016-07-03;11;2016-07-03 11:00:00;8,86;7,46;1,3999999999999997;39485;17642;46779;8705;9356;19446;28802;26347;651;1804;2455;0,08523713630997848;0,06958101752885848;0,0927697212794405;0,15801354401805867;2;6
2016-07-03;12;2016-07-03 12:00:00;8,92;8,24;0,6799999999999997;39485;17807;46779;9123;9526;19900;29426;26930;403;2093;2496;0,08482294569428396;0,042305269787948775;0,10517587939698493;0,07623318385650221;2;6
2016-07-03;13;2016-07-03 13:00:00;7,09;8,99;-1,9000000000000004;39485;16786;46779;9938;9626;19196;28822;26724;-312;2410;2098;0,07279161751439872;-0,03241221691252857;0,1255469889560325;-0,26798307475317357;2;6
2016-07-03;14;2016-07-03 14:00:00;6,98;8,36;-1,379999999999999;39485;15179;46779;10018;9696;17820;27516;25197;-322;2641;2319;0,08427823811600524;-0,03320957095709571;0,14820426487093155;-0,19770773638968467;2;6
2016-07-03;15;2016-07-03 15:00:00;7,14;8,79;-1,6499999999999997;39485;13884;46779;10229;9513;15853;25366;24113;-716;1969;1253;0,04939683040290152;-0,07526542625880374;0,12420362076578566;-0,23109243697478987;2;6
2016-07-03;16;2016-07-03 16:00:00;8,97;9,28;-0,3099999999999987;39485;11979;46779;9412;8975;13355;22330;21391;-437;1376;939;0,04205105239587998;-0,048690807799442896;0,10303257207038562;-0,034559643255295286;2;6
2016-07-03;17;2016-07-03 17:00:00;18,08;16,42;1,6599999999999966;39485;9374;46779;8086;8070;10165;18235;17460;-16;791;775;0,04250068549492734;-0,001982651796778191;0,07781603541564192;0,09181415929203522;2;6
2016-07-03;18;2016-07-03 18:00:00;22,02;24,2;-2,18;39485;6240;46779;7390;6862;6586;13448;13630;-528;346;-182;-0,013533610945865556;-0,07694549693966773;0,0525356817491649;-0,09900090826521345;2;6
2016-07-03;19;2016-07-03 19:00:00;26,76;29,47;-2,7099999999999973;39485;3197;46779;6053;5583;3401;8984;9250;-470;204;-266;-0,029608192341941227;-0,08418413039584453;0,05998235812996178;-0,10127055306427493;2;6
2016-07-03;20;2016-07-03 20:00:00;27,97;28,84;-0,870000000000001;39485;1077;46779;4533;4676;1177;5853;5610;143;100;243;0,041517170681701694;0,03058169375534645;0,08496176720475786;-0,031104755094744405;2;6
2016-07-03;21;2016-07-03 21:00:00;30,49;29,02;1,4699999999999989;39485;98;46779;4042;4422;103;4525;4140;380;5;385;0,08508287292817679;0,08593396653098145;0,04854368932038835;0,048212528697933715;2;6
2016-07-03;22;2016-07-03 22:00:00;32,35;30,32;2,0300000000000007;39485;0;46779;4086;4604;0;4604;4086;518;0;518;0,11251086012163336;0,11251086012163336;;0,0627511591962906;2;6
2016-07-03;23;2016-07-03 23:00:00;29,37;29,9;-0,5299999999999976;39485;0;46779;4346;4922;0;4922;4346;576;0;576;0,11702559934985778;0,11702559934985778;;-0,018045624787197737;2;6
2016-07-04;0;2016-07-04 00:00:00;25,73;23,05;2,68;39487;0;46779;4430;5164;0;5164;4430;734;0;734;0,1421378776142525;0,1421378776142525;;0,10415856976292266;2;0
2016-07-04;1;2016-07-04 01:00:00;22,73;18,55;4,18;39487;0;46779;4259;5429;0;5429;4259;1170;0;1170;0,21550930189721865;0,21550930189721865;;0,1838979322481302;2;0
2016-07-04;2;2016-07-04 02:00:00;22,26;19,81;2,450000000000003;39487;0;46779;4388;5510;0;5510;4388;1122;0;1122;0,20362976406533576;0,20362976406533576;;0,11006289308176112;2;0
2016-07-04;3;2016-07-04 03:00:00;21,65;18,82;2,8299999999999983;39487;0;46779;4330;5357;0;5357;4330;1027;0;1027;0,19171177898077282;0,19171177898077282;;0,1307159353348729;2;0
2016-07-04;4;2016-07-04 04:00:00;21,69;17,99;3,700000000000003;39487;2;46779;4296;5083;4;5087;4298;787;2;789;0,15510123845095342;0,15482982490655126;0,5;0,17058552328261883;2;0
2016-07-04;5;2016-07-04 05:00:00;23,37;18,14;5,23;39487;234;46779;3901;4589;266;4855;4135;688;32;720;0,14830072090628219;0,14992373066027456;0,12030075187969924;0,22379118528027386;2;0
2016-07-04;6;2016-07-04 06:00:00;31,93;28,52;3,41;39487;1595;46779;3360;3946;1592;5538;4955;586;-3;583;0,10527266161068978;0,1485048150025342;-0,0018844221105527637;0,10679611650485438;2;0
2016-07-04;7;2016-07-04 07:00:00;35,19;34,05;1,1400000000000006;39487;4482;46779;2548;3278;4413;7691;7030;730;-69;661;0,08594461058379925;0,2226967663209274;-0,01563562202583277;0,03239556692242116;2;0
2016-07-04;8;2016-07-04 08:00:00;37,93;41,38;-3,450000000000003;39487;8621;46779;2058;2854;8162;11016;10679;796;-459;337;0,030591866376180103;0,27890679747722497;-0,056236216613575106;-0,09095702610071191;2;0
2016-07-04;9;2016-07-04 09:00:00;33,54;35,32;-1,7800000000000011;39487;13730;46779;2104;2945;12039;14984;15834;841;-1691;-850;-0,056727175654030966;0,28556876061120545;-0,14046017111055736;-0,05307096004770427;2;0
2016-07-04;10;2016-07-04 10:00:00;32,91;29,98;2,9299999999999957;39487;18274;46779;2427;3293;15214;18507;20701;866;-3060;-2194;-0,11854973793699682;0,26298208320680233;-0,2011305376626791;0,08903068975995126;2;0
2016-07-04;11;2016-07-04 11:00:00;31,68;27,61;4,07;39487;20731;46779;2626;3616;17317;20933;23357;990;-3414;-2424;-0,11579802226150097;0,273783185840708;-0,19714731189005025;0,12847222222222224;2;0
2016-07-04;12;2016-07-04 12:00:00;29,98;26,76;3,219999999999999;39487;20588;46779;2676;3747;18429;22176;23264;1071;-2159;-1088;-0,049062049062049064;0,28582866293034426;-0,11715231428726464;0,10740493662441623;2;0
2016-07-04;13;2016-07-04 13:00:00;29,33;26,92;2,4099999999999966;39487;19859;46779;2595;3725;18598;22323;22454;1130;-1261;-131;-0,005868386865564664;0,30335570469798656;-0,06780298956877083;0,08216842823048062;2;0
2016-07-04;14;2016-07-04 14:00:00;29,75;28,94;0,8099999999999987;39487;18722;46779;2657;3579;17982;21561;21379;922;-740;182;0,008441166921756876;0,2576138586197262;-0,0411522633744856;0,02722689075630248;2;0
2016-07-04;15;2016-07-04 15:00:00;29,26;29,91;-0,6499999999999986;39487;17392;46779;2445;3218;16490;19708;19837;773;-902;-129;-0,006545565252689263;0,24021131137352392;-0,05469981807155852;-0,022214627477785322;2;0
2016-07-04;16;2016-07-04 16:00:00;30,47;31,09;-0,620000000000001;39487;14887;46779;2062;2815;14252;17067;16949;753;-635;118;0,006913927462354251;0,2674955595026643;-0,0445551501543643;-0,020347883163767674;2;0
2016-07-04;17;2016-07-04 17:00:00;32,9;32,95;-0,05000000000000426;39487;11446;46779;1539;2343;10997;13340;12985;804;-449;355;0,026611694152923537;0,34314980793854033;-0,04082931708647813;-0,0015197568389059047;2;0
2016-07-04;18;2016-07-04 18:00:00;35,98;37,15;-1,1700000000000017;39487;7700;46779;1062;1814;7090;8904;8762;752;-610;142;0,015947888589398024;0,4145534729878721;-0,08603667136812412;-0,032518065591995604;2;0
2016-07-04;19;2016-07-04 19:00:00;38,41;40,31;-1,9000000000000057;39487;3907;46779;591;1334;3585;4919;4498;743;-322;421;0,08558650132140679;0,5569715142428786;-0,0898186889818689;-0,049466284821661176;2;0
2016-07-04;20;2016-07-04 20:00:00;38,65;37,49;1,1599999999999966;39487;1248;46779;394;919;1239;2158;1642;525;-9;516;0,2391102873030584;0,5712731229597389;-0,007263922518159807;0,030012936610607933;2;0
2016-07-04;21;2016-07-04 21:00:00;35,56;35,59;-0,030000000000001137;39487;106;46779;592;861;108;969;698;269;2;271;0,27966976264189886;0,3124274099883856;0,018518518518518517;-0,000843644544431978;2;0
2016-07-04;22;2016-07-04 22:00:00;34,96;35,55;-0,5899999999999963;39487;0;46779;890;1043;0;1043;890;153;0;153;0,14669223394055608;0,14669223394055608;;-0,01687643020594955;2;0
2016-07-04;23;2016-07-04 23:00:00;33,98;31,26;2,7199999999999958;39487;0;46779;1396;1270;0;1270;1396;-126;0;-126;-0,09921259842519685;-0,09921259842519685;;0,08004708652148311;2;0
2016-07-05;0;2016-07-05 00:00:00;29,93;26,59;3,34;39489;0;46785;2040;1851;0;1851;2040;-189;0;-189;-0,10210696920583469;-0,10210696920583469;;0,1115937186769128;2;1
2016-07-05;1;2016-07-05 01:00:00;27,0;25,4;1,6000000000000014;39489;0;46785;2871;2289;0;2289;2871;-582;0;-582;-0,254259501965924;-0,254259501965924;;0,05925925925925931;2;1
2016-07-05;2;2016-07-05 02:00:00;25,46;22,59;2,870000000000001;39489;0;46785;3506;2663;0;2663;3506;-843;0;-843;-0,31656027037176115;-0,31656027037176115;;0,11272584446190105;2;1
2016-07-05;3;2016-07-05 03:00:00;23,88;21,22;2,66;39489;0;46785;3971;2970;0;2970;3971;-1001;0;-1001;-0,337037037037037;-0,337037037037037;;0,11139028475711894;2;1
2016-07-05;4;2016-07-05 04:00:00;23,43;19,45;3,98;39489;1;46785;4234;3222;2;3224;4235;-1012;1;-1011;-0,31358560794044665;-0,31409062693978895;0,5;0,16986769099445156;2;1
2016-07-05;5;2016-07-05 05:00:00;25,31;21,21;4,099999999999998;39489;196;46785;4358;3410;235;3645;4554;-948;39;-909;-0,24938271604938272;-0,2780058651026393;0,16595744680851063;0,16199130778348472;2;1
2016-07-05;6;2016-07-05 06:00:00;30,28;27,03;3,25;39489;1540;46785;4412;3566;1589;5155;5952;-846;49;-797;-0,15460717749757516;-0,23724060572069547;0,030837004405286344;0,10733157199471598;2;1
2016-07-05;7;2016-07-05 07:00:00;34,94;31,24;3,6999999999999993;39489;4254;46785;4051;3631;4128;7759;8305;-420;-126;-546;-0,07036989302745199;-0,11567061415587993;-0,030523255813953487;0,10589582140812821;2;1
2016-07-05;8;2016-07-05 08:00:00;36,46;30,99;5,470000000000002;39489;8367;46785;3750;3856;7393;11249;12117;106;-974;-868;-0,07716241443683883;0,027489626556016597;-0,13174624644934396;0,1500274273176084;2;1
2016-07-05;9;2016-07-05 09:00:00;35,05;27,49;7,559999999999999;39489;12817;46785;5045;4773;10913;15686;17862;-272;-1904;-2176;-0,13872242764248374;-0,05698721977791745;-0,17447081462475947;0,21569186875891583;2;1
2016-07-05;10;2016-07-05 10:00:00;32,54;25,46;7,079999999999997;39489;16074;46785;7143;6237;14024;20261;23217;-906;-2050;-2956;-0,14589605646315582;-0,14526214526214526;-0,14617798060467768;0,217578365089121;2;1
2016-07-05;11;2016-07-05 11:00:00;31,46;25,36;6,100000000000001;39489;17054;46785;9724;7925;16284;24209;26778;-1799;-770;-2569;-0,1061175595852782;-0,2270031545741325;-0,047285679194301156;0,1938970120788303;2;1
2016-07-05;12;2016-07-05 12:00:00;28,6;25,78;2,8200000000000003;39489;16718;46785;12166;9697;17611;27308;28884;-2469;893;-1576;-0,05771202577999121;-0,25461482932865837;0,050706944523309296;0,0986013986013986;2;1
2016-07-05;13;2016-07-05 13:00:00;26,52;26,67;-0,15000000000000213;39489;16857;46785;14407;11424;18043;29467;31264;-2983;1186;-1797;-0,06098347303763532;-0,2611169467787115;0,06573186277226625;-0,005656108597285148;2;1
2016-07-05;14;2016-07-05 14:00:00;24,34;25,66;-1,3200000000000005;39489;17231;46785;16937;13050;17677;30727;34168;-3887;446;-3441;-0,11198620106095616;-0,2978544061302682;0,02523052554166431;-0,054231717337715715;2;1
2016-07-05;15;2016-07-05 15:00:00;22,28;22,58;-0,2999999999999972;39489;16742;46785;19304;14529;16355;30884;36046;-4775;-387;-5162;-0,1671415619738376;-0,32865303875008606;-0,02366248853561602;-0,013464991023339192;2;1
2016-07-05;16;2016-07-05 16:00:00;22,14;16,56;5,580000000000003;39489;14956;46785;21094;15532;13964;29496;36050;-5562;-992;-6554;-0,2221996202874966;-0,3580994076744785;-0,07103981667144085;0,25203252032520335;2;1
2016-07-05;17;2016-07-05 17:00:00;23,01;13,37;9,640000000000002;39489;11412;46785;22552;15878;10663;26541;33964;-6674;-749;-7423;-0,2796804943295279;-0,4203300163748583;-0,07024289599549845;0,41894828335506307;2;1
2016-07-05;18;2016-07-05 18:00:00;24,6;17,92;6,68;39489;7257;46785;23199;15473;6849;22322;30456;-7726;-408;-8134;-0,3643938715168892;-0,49932139856524266;-0,059570740254051686;0,2715447154471544;2;1
2016-07-05;19;2016-07-05 19:00:00;27,57;22,73;4,84;39489;3590;46785;23592;14946;3474;18420;27182;-8646;-116;-8762;-0,4756786102062975;-0,5784825371336813;-0,0333909038572251;0,1755531374682626;2;1
2016-07-05;20;2016-07-05 20:00:00;26,9;21,9;5,0;39489;1076;46785;23115;14104;1170;15274;24191;-9011;94;-8917;-0,5838025402645017;-0,6388967668746455;0,08034188034188035;0,1858736059479554;2;1
2016-07-05;21;2016-07-05 21:00:00;23,95;20,98;2,969999999999999;39489;71;46785;22085;13710;96;13806;22156;-8375;25;-8350;-0,6048095031145878;-0,6108679795769512;0,2604166666666667;0,12400835073068889;2;1
2016-07-05;22;2016-07-05 22:00:00;22,89;20,5;2,390000000000001;39489;0;46785;21904;13627;0;13627;21904;-8277;0;-8277;-0,6073970793278051;-0,6073970793278051;;0,10441240716470078;2;1
2016-07-05;23;2016-07-05 23:00:00;18,96;13,68;5,280000000000001;39489;0;46785;22570;13776;0;13776;22570;-8794;0;-8794;-0,6383565621370499;-0,6383565621370499;;0,2784810126582279;2;1
2016-07-06;0;2016-07-06 00:00:00;8,18;4,11;4,0699999999999985;39491;0;46785;22158;20872;0;20872;22158;-1286;0;-1286;-0,06161364507474128;-0,06161364507474128;;0,4975550122249387;2;2
2016-07-06;1;2016-07-06 01:00:00;9,26;7,16;2,1;39491;0;46785;21798;20963;0;20963;21798;-835;0;-835;-0,03983208510232314;-0,03983208510232314;;0,2267818574514039;2;2
2016-07-06;2;2016-07-06 02:00:00;8,17;6,07;2,1;39491;0;46785;21624;20884;0;20884;21624;-740;0;-740;-0,035433824937751386;-0,035433824937751386;;0,25703794369645044;2;2
2016-07-06;3;2016-07-06 03:00:00;5,84;4,46;1,38;39491;0;46785;20844;20675;0;20675;20844;-169;0;-169;-0,008174123337363967;-0,008174123337363967;;0,2363013698630137;2;2
2016-07-06;4;2016-07-06 04:00:00;4,9;7,22;-2,3199999999999994;39491;1;46785;20292;20476;3;20479;20293;184;2;186;0,009082474730211437;0,008986130103535847;0,6666666666666666;-0,4734693877551019;2;2
2016-07-06;5;2016-07-06 05:00:00;10,72;12,15;-1,4299999999999995;39491;210;46785;19564;20496;239;20735;19774;932;29;961;0,04634675669158428;0,045472287275565966;0,12133891213389121;-0,13339552238805966;2;2
2016-07-06;6;2016-07-06 06:00:00;20,09;21,38;-1,2899999999999991;39491;1600;46785;18910;20839;1679;22518;20510;1929;79;2008;0,0891731059596767;0,09256682182446374;0,04705181655747469;-0,064211050273768;2;2
2016-07-06;7;2016-07-06 07:00:00;24,54;33,35;-8,810000000000002;39491;4395;46785;19218;21344;4532;25876;23613;2126;137;2263;0,08745555727314887;0,09960644677661169;0,030229479258605474;-0,35900570497147527;2;2
2016-07-06;8;2016-07-06 08:00:00;24,15;34,2;-10,050000000000004;39491;8390;46785;19494;21984;8425;30409;27884;2490;35;2525;0,08303462790621198;0,11326419213973798;0,004154302670623145;-0,41614906832298154;2;2
2016-07-06;9;2016-07-06 09:00:00;20,12;28,13;-8,009999999999998;39491;12594;46785;20835;22564;12621;35185;33429;1729;27;1756;0,049907631092795224;0,07662648466583939;0,0021392916567625386;-0,3981113320079522;2;2
2016-07-06;10;2016-07-06 10:00:00;13,19;20,78;-7,5900000000000025;39491;16374;46785;21476;22930;16235;39165;37850;1454;-139;1315;0,03357589684667433;0,06341037941561273;-0,008561749307052663;-0,5754359363153907;2;2
2016-07-06;11;2016-07-06 11:00:00;13,15;20,44;-7,290000000000001;39491;18332;46785;21704;23230;18834;42064;40036;1526;502;2028;0,04821224800304298;0,06569091691777873;0,02665392375491133;-0,5543726235741445;2;2
2016-07-06;12;2016-07-06 12:00:00;9,36;18,69;-9,330000000000002;39491;19345;46785;22084;23473;20431;43904;41429;1389;1086;2475;0,05637299562682216;0,05917437055340178;0,05315452009201703;-0,996794871794872;2;2
2016-07-06;13;2016-07-06 13:00:00;8,17;18,84;-10,67;39491;19907;46785;22063;23677;20757;44434;41970;1614;850;2464;0,055453031462393665;0,06816741985893483;0,04095004095004095;-1,305997552019584;2;2
2016-07-06;14;2016-07-06 14:00:00;2,55;14,34;-11,79;39491;19671;46785;21679;23699;20022;43721;41350;2020;351;2371;0,05423023261133094;0,08523566395206549;0,017530716212166616;-4,623529411764705;2;2
2016-07-06;15;2016-07-06 15:00:00;9,23;16,56;-7,329999999999997;39491;18570;46785;21372;23713;18309;42022;39942;2341;-261;2080;0,04949788206177717;0,09872221987939105;-0,014255284286416517;-0,7941495124593713;2;2
2016-07-06;16;2016-07-06 16:00:00;11,6;18,2;-6,6;39491;16265;46785;20650;23375;15658;39033;36915;2725;-607;2118;0,05426177849511951;0,11657754010695187;-0,038766125942010475;-0,5689655172413793;2;2
2016-07-06;17;2016-07-06 17:00:00;14,73;22,36;-7,629999999999999;39491;12725;46785;20018;22656;11964;34620;32743;2638;-761;1877;0,05421721548238013;0,11643714689265537;-0,06360748913406887;-0,5179904955872369;2;2
2016-07-06;18;2016-07-06 18:00:00;23,32;30,9;-7,579999999999997;39491;8196;46785;19061;21480;7619;29099;27257;2419;-577;1842;0,06330114436922231;0,11261638733705773;-0,07573172332327077;-0,3250428816466551;2;2
2016-07-06;19;2016-07-06 19:00:00;28,27;32,15;-3,879999999999999;39491;4133;46785;17209;19900;3754;23654;21342;2691;-379;2312;0,09774245370761817;0,13522613065326633;-0,10095897709110283;-0,13724796604174033;2;2
2016-07-06;20;2016-07-06 20:00:00;29,32;32,4;-3,0799999999999983;39491;1311;46785;14330;18116;1274;19390;15641;3786;-37;3749;0,19334708612686952;0,20898653124310002;-0,029042386185243328;-0,10504774897680758;2;2
2016-07-06;21;2016-07-06 21:00:00;29,6;33,66;-4,059999999999995;39491;98;46785;11690;16421;110;16531;11788;4731;12;4743;0,28691549210574074;0,28810669264965594;0,10909090909090909;-0,13716216216216198;2;2
2016-07-06;22;2016-07-06 22:00:00;31,75;36,95;-5,200000000000003;39491;0;46785;10250;14657;0;14657;10250;4407;0;4407;0,30067544517977757;0,30067544517977757;;-0,1637795275590552;2;2
2016-07-06;23;2016-07-06 23:00:00;28,84;32,84;-4,000000000000004;39491;0;46785;9598;13199;0;13199;9598;3601;0;3601;0,27282369876505796;0,27282369876505796;;-0,13869625520110973;2;2
2016-07-07;0;2016-07-07 00:00:00;29,09;31,57;-2,4800000000000004;39493;0;46791;8565;10371;0;10371;8565;1806;0;1806;0,17413942724905987;0,17413942724905987;;-0,08525266414575457;2;3
2016-07-07;1;2016-07-07 01:00:00;25,56;30,4;-4,84;39493;0;46791;8000;9577;0;9577;8000;1577;0;1577;0,16466534405346142;0,16466534405346142;;-0,18935837245696402;2;3
2016-07-07;2;2016-07-07 02:00:00;24,21;29,66;-5,449999999999998;39493;0;46791;7646;9011;0;9011;7646;1365;0;1365;0,15148152258350905;0,15148152258350905;;-0,22511358942585702;2;3
2016-07-07;3;2016-07-07 03:00:00;22,11;23,67;-1,5600000000000025;39493;0;46791;7685;8613;0;8613;7685;928;0;928;0,10774410774410774;0,10774410774410774;;-0,07055630936227962;2;3
2016-07-07;4;2016-07-07 04:00:00;22,98;23,4;-0,41999999999999815;39493;1;46791;7153;8148;3;8151;7154;995;2;997;0,12231628021101705;0,12211585665193912;0,6666666666666666;-0,01827676240208869;2;3
2016-07-07;5;2016-07-07 05:00:00;23,74;28,35;-4,610000000000003;39493;249;46791;6467;7591;288;7879;6716;1124;39;1163;0,14760756441172737;0,14807008299301805;0,13541666666666666;-0,19418702611625963;2;3
2016-07-07;6;2016-07-07 06:00:00;30,6;33,73;-3,1299999999999955;39493;1808;46791;5196;6976;1914;8890;7004;1780;106;1886;0,21214848143982;0,2551605504587156;0,055381400208986416;-0,10228758169934625;2;3
2016-07-07;7;2016-07-07 07:00:00;34,28;39,55;-5,269999999999996;39493;5638;46791;3699;6515;5661;12176;9337;2816;23;2839;0,23316360052562418;0,43223330775134305;0,004062886415827592;-0,15373395565927642;2;3
2016-07-07;8;2016-07-07 08:00:00;35,71;38,22;-2,509999999999998;39493;11128;46791;3962;6508;10952;17460;15090;2546;-176;2370;0,13573883161512026;0,39121081745543945;-0,016070124178232285;-0,0702884346121534;2;3
2016-07-07;9;2016-07-07 09:00:00;31,51;32,49;-0,9800000000000004;39493;16440;46791;4816;6805;16260;23065;21256;1989;-180;1809;0,07843052243659224;0,2922850844966936;-0,01107011070110701;-0,031101237702316736;2;3
2016-07-07;10;2016-07-07 10:00:00;28,83;29,52;-0,6900000000000013;39493;20142;46791;5215;7026;20180;27206;25357;1811;38;1849;0,06796294934940822;0,25775690293196696;0,0018830525272547076;-0,023933402705515135;2;3
2016-07-07;11;2016-07-07 11:00:00;28,79;29,14;-0,3500000000000014;39493;22473;46791;5072;7197;22494;29691;27545;2125;21;2146;0,07227779461789768;0,295261914686675;0,0009335822886102961;-0,012156998957971567;2;3
2016-07-07;12;2016-07-07 12:00:00;26,91;28,39;-1,4800000000000004;39493;24024;46791;5282;7326;23576;30902;29306;2044;-448;1596;0,0516471425797683;0,279006279006279;-0,019002375296912115;-0,05499814195466371;2;3
2016-07-07;13;2016-07-07 13:00:00;25,97;27,4;-1,4299999999999995;39493;24868;46791;5554;7508;23640;31148;30422;1954;-1228;726;0,023308077565172725;0,2602557272242941;-0,05194585448392555;-0,055063534847901406;2;3
2016-07-07;14;2016-07-07 14:00:00;24,66;26,22;-1,5599999999999987;39493;23966;46791;5597;7642;22482;30124;29563;2045;-1484;561;0,018623024830699775;0,2676001046846375;-0,06600836224535184;-0,06326034063260336;2;3
2016-07-07;15;2016-07-07 15:00:00;25,41;26,43;-1,0199999999999996;39493;21869;46791;5564;7719;20050;27769;27433;2155;-1819;336;0,01209982354423998;0,27918124109340586;-0,09072319201995012;-0,040141676505312855;2;3
2016-07-07;16;2016-07-07 16:00:00;27,01;27,83;-0,8199999999999967;39493;18235;46791;5389;7678;16657;24335;23624;2289;-1578;711;0,02921717690569139;0,2981245115915603;-0,09473494626883593;-0,030359126249537086;2;3
2016-07-07;17;2016-07-07 17:00:00;30,42;31,35;-0,9299999999999996;39493;13471;46791;5392;7316;12362;19678;18863;1924;-1109;815;0,04141681065148897;0,2629852378348824;-0,08971040284743569;-0,030571992110453635;2;3
2016-07-07;18;2016-07-07 18:00:00;34,68;34,4;0,28000000000000114;39493;8296;46791;5096;6597;7586;14183;13392;1501;-710;791;0,05577099344285412;0,22752766408973776;-0,0935934616398629;0,00807381776239911;2;3
2016-07-07;19;2016-07-07 19:00:00;37,77;38,85;-1,0799999999999983;39493;3833;46791;4142;5803;3594;9397;7975;1661;-239;1422;0,15132489092263487;0,28623125969326213;-0,06649972175848637;-0,028594122319300985;2;3
2016-07-07;20;2016-07-07 20:00:00;37,91;36,45;1,4599999999999935;39493;1204;46791;2952;5030;1188;6218;4156;2078;-16;2062;0,3316178835638469;0,41312127236580515;-0,013468013468013467;0,03851226589290408;2;3
2016-07-07;21;2016-07-07 21:00:00;32,49;33,43;-0,9399999999999976;39493;91;46791;2199;4497;98;4595;2290;2298;7;2305;0,5016322089227421;0,5110073382254836;0,07142857142857142;-0,02893197907048315;2;3
2016-07-07;22;2016-07-07 22:00:00;36,53;34,58;1,9500000000000028;39493;0;46791;1879;4237;0;4237;1879;2358;0;2358;0,5565258437573755;0,5565258437573755;;0,053380782918149544;2;3
2016-07-07;23;2016-07-07 23:00:00;32,8;31,32;1,4799999999999969;39493;0;46791;1888;4221;0;4221;1888;2333;0;2333;0,552712627339493;0,552712627339493;;0,0451219512195121;2;3
2016-07-08;0;2016-07-08 00:00:00;28,62;30,63;-2,009999999999998;39496;0;46803;2240;3536;0;3536;2240;1296;0;1296;0,3665158371040724;0,3665158371040724;;-0,07023060796645696;2;4
2016-07-08;1;2016-07-08 01:00:00;26,52;29,56;-3,0399999999999987;39496;0;46803;2908;4032;0;4032;2908;1124;0;1124;0,2787698412698413;0,2787698412698413;;-0,114630467571644;2;4
2016-07-08;2;2016-07-08 02:00:00;25,04;25,78;-0,7400000000000021;39496;0;46803;3623;4607;0;4607;3623;984;0;984;0,2135880182331235;0,2135880182331235;;-0,029552715654952162;2;4
2016-07-08;3;2016-07-08 03:00:00;23,46;24,46;-1,0;39496;0;46803;4438;5273;0;5273;4438;835;0;835;0,15835387824767685;0,15835387824767685;;-0,042625745950554135;2;4
2016-07-08;4;2016-07-08 04:00:00;23,18;25,22;-2,039999999999999;39496;1;46803;5086;5806;1;5807;5087;720;0;720;0,12398828999483383;0,12400964519462625;0,0;-0,088006902502157;2;4
2016-07-08;5;2016-07-08 05:00:00;25,02;24,68;0,33999999999999986;39496;210;46803;5344;5946;228;6174;5554;602;18;620;0,10042112082928409;0,10124453414059872;0,07894736842105263;0,01358912869704236;2;4
2016-07-08;6;2016-07-08 06:00:00;30,0;32,17;-2,1700000000000017;39496;1678;46803;5038;5690;1693;7383;6716;652;15;667;0,09034267912772585;0,11458699472759226;0,008860011813349085;-0,07233333333333339;2;4
2016-07-08;7;2016-07-08 07:00:00;34,99;37,58;-2,5899999999999963;39496;4814;46803;4143;5169;4794;9963;8957;1026;-20;1006;0,10097360232861588;0,19849100406268136;-0,004171881518564873;-0,07402114889968552;2;4
2016-07-08;8;2016-07-08 08:00:00;38,62;38,11;0,509999999999998;39496;9150;46803;3029;4345;9114;13459;12179;1316;-36;1280;0,09510364811650197;0,3028768699654776;-0,003949967083607637;0,013205592957017039;2;4
2016-07-08;9;2016-07-08 09:00:00;35,26;36,18;-0,9200000000000016;39496;13530;46803;2288;3824;13681;17505;15818;1536;151;1687;0,09637246500999715;0,401673640167364;0,011037204882684015;-0,02609188882586505;2;4
