date;hour;datetime;day_ahead_price;intraday_price;price_diff;solar_capacity;solar_generation_actual;wind_capacity;wind_generation_actual;solar_generation_forecast;wind_generation_forecast;total_generation_forecast;total_generation_actual;wind_forecast_error;solar_forecast_error;forecast_error;forecast_error_percent;pricediff_percent;season
2016-01-07;05;2016-01-07 05:00:00;24,2;24,18;0,019999999999999574;39039;0;44335;7098;0;10102;10102;7098;3004;0;3004;0,2973668580479113;0,000826446280991718;0
2016-01-07;06;2016-01-07 06:00:00;31,0;29,87;1,129999999999999;39039;0;44335;7575;0;10803;10803;7575;3228;0;3228;0,2988058872535407;0,03645161290322577;0
2016-01-07;07;2016-01-07 07:00:00;42,47;39,51;2,960000000000001;39039;0;44335;8400;2;11481;11483;8400;3081;2;3083;0,26848384568492556;0,06969625618083355;0
2016-01-07;08;2016-01-07 08:00:00;42,97;41,1;1,8699999999999974;39039;150;44335;9167;168;12432;12600;9317;3265;18;3283;0,26055555555555554;0,04351873400046538;0
2016-01-07;09;2016-01-07 09:00:00;41,93;35,86;6,07;39039;1205;44335;10482;1031;13396;14427;11687;2914;-174;2740;0,18992167463783186;0,14476508466491772;0
2016-01-07;10;2016-01-07 10:00:00;41,62;31,72;9,899999999999999;39039;2839;44335;11005;2033;14229;16262;13844;3224;-806;2418;0,14869019800762515;0,23786641037962516;0
2016-01-07;11;2016-01-07 11:00:00;41,5;31,65;9,850000000000001;39039;3898;44335;10906;2687;14959;17646;14804;4053;-1211;2842;0,16105633004646946;0,23734939759036147;0
2016-01-07;12;2016-01-07 12:00:00;40,66;31,54;9,119999999999997;39039;3342;44335;10983;2630;15707;18337;14325;4724;-712;4012;0,21879260511534057;0,22429906542056072;0
2016-01-07;13;2016-01-07 13:00:00;40,33;33,17;7,159999999999997;39039;1982;44335;11398;2057;16548;18605;13380;5150;75;5225;0,2808384842784198;0,17753533349863618;0
2016-01-07;14;2016-01-07 14:00:00;36,51;36,45;0,05999999999999517;39039;914;44335;12438;1241;17534;18775;13352;5096;327;5423;0,2888415446071904;0,0016433853738700402;0
2016-01-07;15;2016-01-07 15:00:00;33,49;35,56;-2,0700000000000003;39039;282;44335;13858;480;18413;18893;14140;4555;198;4753;0,25157465728047423;-0,061809495371752766;0
2016-01-07;16;2016-01-07 16:00:00;34,19;34,5;-0,3100000000000023;39039;26;44335;15102;39;18852;18891;15128;3750;13;3763;0,1991953840453126;-0,009066978648727766;0
2016-01-07;17;2016-01-07 17:00:00;40,66;35,69;4,969999999999999;39039;0;44335;16114;0;18830;18830;16114;2716;0;2716;0,14423791821561338;0,12223315297589767;0
2016-01-07;18;2016-01-07 18:00:00;40,8;38,01;2,789999999999999;39039;0;44335;17594;0;19081;19081;17594;1487;0;1487;0,0779309260520937;0,06838235294117645;0
2016-01-07;19;2016-01-07 19:00:00;37,19;35,47;1,7199999999999989;39039;0;44335;18522;0;18928;18928;18522;406;0;406;0,021449704142011833;0,04624899166442589;0
2016-01-07;20;2016-01-07 20:00:00;31,94;31,06;0,8800000000000026;39039;0;44335;19609;0;18391;18391;19609;-1218;0;-1218;-0,06622804632700778;0,027551659361302522;0
2016-01-07;21;2016-01-07 21:00:00;27,01;26,68;0,33000000000000185;39039;0;44335;20734;0;18346;18346;20734;-2388;0;-2388;-0,13016461353973618;0,012217697149204065;0
2016-01-07;22;2016-01-07 22:00:00;27,52;24,14;3,379999999999999;39039;0;44335;21372;0;18499;18499;21372;-2873;0;-2873;-0,15530569219957835;0,12281976744186043;0
2016-01-07;23;2016-01-07 23:00:00;23,4;18,59;4,809999999999999;39039;0;44335;21563;0;18665;18665;21563;-2898;0;-2898;-0,15526386284489688;0,20555555555555552;0
2016-01-08;00;2016-01-08 00:00:00;12,12;26,13;-14,01;39041;0;44338;22456;0;22592;22592;22456;136;0;136;0,0060198300283286115;-1,155940594059406;0
2016-01-08;01;2016-01-08 01:00:00;17,23;23,63;-6,399999999999999;39041;0;44338;22810;0;23248;23248;22810;438;0;438;0,018840330350997934;-0,3714451538015089;0
2016-01-08;02;2016-01-08 02:00:00;13,9;20,41;-6,51;39041;0;44338;22868;0;23343;23343;22868;475;0;475;0,02034871267617701;-0,4683453237410072;0
2016-01-08;03;2016-01-08 03:00:00;12,11;20,57;-8,46;39041;0;44338;23458;0;24123;24123;23458;665;0;665;0,0275670521908552;-0,698596201486375;0
2016-01-08;04;2016-01-08 04:00:00;12,99;15,22;-2,2300000000000004;39041;0;44338;23700;0;24963;24963;23700;1263;0;1263;0,05059488042302608;-0,17167051578137033;0
2016-01-08;05;2016-01-08 05:00:00;16,98;11,67;5,3100000000000005;39041;0;44338;24682;0;25376;25376;24682;694;0;694;0,027348675914249686;0,3127208480565371;0
2016-01-08;06;2016-01-08 06:00:00;22,02;20,22;1,8000000000000007;39041;0;44338;25880;0;25487;25487;25880;-393;0;-393;-0,015419625691529016;0,08174386920980929;0
2016-01-08;07;2016-01-08 07:00:00;28,4;25,32;3,0799999999999983;39041;0;44338;26073;4;25309;25313;26073;-764;4;-760;-0,030024098289416504;0,10845070422535205;0
2016-01-08;08;2016-01-08 08:00:00;29,31;27,81;1,5;39041;339;44338;26408;352;24975;25327;26747;-1433;13;-1420;-0,05606664824100762;0,0511770726714432;0
2016-01-08;09;2016-01-08 09:00:00;26,6;26,82;-0,21999999999999886;39041;2815;44338;26070;2624;24599;27223;28885;-1471;-191;-1662;-0,06105131690114976;-0,008270676691729281;0
2016-01-08;10;2016-01-08 10:00:00;25,55;22,08;3,4700000000000024;39041;6242;44338;25515;5446;24073;29519;31757;-1442;-796;-2238;-0,07581557640841492;0,13581213307240714;0
2016-01-08;11;2016-01-08 11:00:00;25,76;21,25;4,510000000000002;39041;8735;44338;25106;7704;22965;30669;33841;-2141;-1031;-3172;-0,10342691316965014;0,17507763975155285;0
2016-01-08;12;2016-01-08 12:00:00;25,13;16,92;8,209999999999997;39041;9116;44338;23671;8423;21369;29792;32787;-2302;-693;-2995;-0,10053034371643395;0,326701153999204;0
2016-01-08;13;2016-01-08 13:00:00;25,58;19,95;5,629999999999999;39041;7362;44338;21322;7515;19785;27300;28684;-1537;153;-1384;-0,0506959706959707;0,22009382329945268;0
2016-01-08;14;2016-01-08 14:00:00;27,6;25,96;1,6400000000000006;39041;4492;44338;18643;5208;18190;23398;23135;-453;716;263;0,011240276946747585;0,05942028985507248;0
2016-01-08;15;2016-01-08 15:00:00;32,08;31,97;0,10999999999999943;39041;1750;44338;16149;2086;16772;18858;17899;623;336;959;0,05085374907201188;0,0034289276807979874;0
2016-01-08;16;2016-01-08 16:00:00;37,16;42,61;-5,450000000000003;39041;118;44338;15412;116;15764;15880;15530;352;-2;350;0,02204030226700252;-0,14666307857911742;0
2016-01-08;17;2016-01-08 17:00:00;45,0;48,1;-3,1000000000000014;39041;0;44338;14731;0;15302;15302;14731;571;0;571;0,037315383609985625;-0,06888888888888892;0
2016-01-08;18;2016-01-08 18:00:00;46,97;48,32;-1,3500000000000014;39041;0;44338;13577;0;14870;14870;13577;1293;0;1293;0,08695359784801614;-0,028741750053225493;0
2016-01-08;19;2016-01-08 19:00:00;40,09;42,89;-2,799999999999997;39041;0;44338;12775;0;14476;14476;12775;1701;0;1701;0,11750483558994197;-0,06984285357944617;0
2016-01-08;20;2016-01-08 20:00:00;34,61;38,08;-3,469999999999999;39041;0;44338;11888;0;13587;13587;11888;1699;0;1699;0,12504599985280046;-0,10026004045073675;0
2016-01-08;21;2016-01-08 21:00:00;31,52;32,84;-1,3200000000000038;39041;0;44338;11230;0;12433;12433;11230;1203;0;1203;0,09675862623662833;-0,04187817258883261;0
2016-01-08;22;2016-01-08 22:00:00;32,5;32,07;0,4299999999999997;39041;0;44338;10311;0;11183;11183;10311;872;0;872;0,07797549852454619;0,013230769230769221;0
2016-01-08;23;2016-01-08 23:00:00;26,01;31,45;-5,439999999999998;39041;0;44338;9782;0;9976;9976;9782;194;0;194;0,019446672012830794;-0,20915032679738552;0
2016-01-09;00;2016-01-09 00:00:00;26,1;27,17;-1,0700000000000003;39041;0;44338;8815;0;7203;7203;8815;-1612;0;-1612;-0,2237956407052617;-0,04099616858237549;0
2016-01-09;01;2016-01-09 01:00:00;25,1;25,45;-0,34999999999999787;39041;0;44338;8121;0;6367;6367;8121;-1754;0;-1754;-0,2754829590073818;-0,013944223107569636;0
2016-01-09;02;2016-01-09 02:00:00;24,3;26,08;-1,7799999999999976;39041;0;44338;7671;0;5681;5681;7671;-1990;0;-1990;-0,3502904418236226;-0,07325102880658427;0
2016-01-09;03;2016-01-09 03:00:00;23,23;23,93;-0,6999999999999993;39041;0;44338;7198;0;5192;5192;7198;-2006;0;-2006;-0,38636363636363635;-0,030133448127421407;0
2016-01-09;04;2016-01-09 04:00:00;21,96;23,12;-1,1600000000000001;39041;0;44338;7355;0;5058;5058;7355;-2297;0;-2297;-0,4541320680110716;-0,05282331511839709;0
2016-01-09;05;2016-01-09 05:00:00;22,45;22,48;-0,030000000000001137;39041;0;44338;7094;0;5105;5105;7094;-1989;0;-1989;-0,38961802154750247;-0,0013363028953229906;0
2016-01-09;06;2016-01-09 06:00:00;23,07;24,06;-0,9899999999999984;39041;0;44338;7464;0;5296;5296;7464;-2168;0;-2168;-0,4093655589123867;-0,04291287386215858;0
2016-01-09;07;2016-01-09 07:00:00;25,0;24,67;0,3299999999999983;39041;0;44338;7537;2;5614;5616;7537;-1923;2;-1921;-0,3420584045584046;0,013199999999999932;0
2016-01-09;08;2016-01-09 08:00:00;32,11;27,98;4,129999999999999;39041;196;44338;7807;113;5944;6057;8003;-1863;-83;-1946;-0,3212811622915635;0,12862036748676423;0
2016-01-09;09;2016-01-09 09:00:00;37,12;28,57;8,549999999999997;39041;1554;44338;7990;816;6104;6920;9544;-1886;-738;-2624;-0,3791907514450867;0,23033405172413787;0
2016-01-09;10;2016-01-09 10:00:00;36,13;28,12;8,010000000000002;39041;3446;44338;7728;2240;5984;8224;11174;-1744;-1206;-2950;-0,35870622568093385;0,2216994187655688;0
2016-01-09;11;2016-01-09 11:00:00;35,76;25,53;10,229999999999997;39041;5002;44338;6464;3656;5572;9228;11466;-892;-1346;-2238;-0,2425227568270481;0,28607382550335564;0
2016-01-09;12;2016-01-09 12:00:00;34,06;26,81;7,2500000000000036;39041;5171;44338;5640;4087;5206;9293;10811;-434;-1084;-1518;-0,16334875712902183;0,21285965942454502;0
2016-01-09;13;2016-01-09 13:00:00;31,54;28,12;3,419999999999998;39041;4453;44338;5292;3640;5234;8874;9745;-58;-813;-871;-0,09815190443993689;0,10843373493975898;0
2016-01-09;14;2016-01-09 14:00:00;27,92;27,26;0,6600000000000001;39041;2900;44338;5173;2461;5657;8118;8073;484;-439;45;0,005543237250554324;0,023638968481375363;0
2016-01-09;15;2016-01-09 15:00:00;27,0;29,17;-2,1700000000000017;39041;1078;44338;6124;990;6322;7312;7202;198;-88;110;0,015043763676148797;-0,08037037037037044;0
2016-01-09;16;2016-01-09 16:00:00;30,5;32,26;-1,759999999999998;39041;91;44338;7979;65;7202;7267;8070;-777;-26;-803;-0,11049951837071693;-0,05770491803278682;0
2016-01-09;17;2016-01-09 17:00:00;36,99;36,33;0,6600000000000037;39041;0;44338;9648;0;8085;8085;9648;-1563;0;-1563;-0,19332096474953617;0,0178426601784267;0
2016-01-09;18;2016-01-09 18:00:00;36,8;33,83;2,969999999999999;39041;0;44338;10718;0;8823;8823;10718;-1895;0;-1895;-0,21477955343987307;0,08070652173913041;0
2016-01-09;19;2016-01-09 19:00:00;35,0;29,3;5,699999999999999;39041;0;44338;11450;0;9277;9277;11450;-2173;0;-2173;-0,234235205346556;0,16285714285714284;0
2016-01-09;20;2016-01-09 20:00:00;29,0;27,98;1,0199999999999996;39041;0;44338;11629;0;9569;9569;11629;-2060;0;-2060;-0,21527850350088829;0,03517241379310344;0
2016-01-09;21;2016-01-09 21:00:00;25,01;26,09;-1,0799999999999983;39041;0;44338;11666;0;9980;9980;11666;-1686;0;-1686;-0,168937875751503;-0,04318272690923623;0
2016-01-09;22;2016-01-09 22:00:00;25,1;25,55;-0,4499999999999993;39041;0;44338;12193;0;10436;10436;12193;-1757;0;-1757;-0,16835952472211577;-0,01792828685258961;0
2016-01-09;23;2016-01-09 23:00:00;22,28;24,09;-1,8099999999999987;39041;0;44338;12602;0;10860;10860;12602;-1742;0;-1742;-0,16040515653775322;-0,08123877917414715;0
2016-01-10;00;2016-01-10 00:00:00;15,58;17,03;-1,450000000000001;39041;0;44338;13086;0;11711;11711;13086;-1375;0;-1375;-0,11741098112885322;-0,0930680359435174;0
2016-01-10;01;2016-01-10 01:00:00;19,05;15,65;3,4000000000000004;39041;0;44338;13590;0;12260;12260;13590;-1330;0;-1330;-0,10848287112561175;0,17847769028871394;0
2016-01-10;02;2016-01-10 02:00:00;16,87;11,05;5,82;39041;0;44338;14377;0;12807;12807;14377;-1570;0;-1570;-0,12258920902631373;0,34499110847658565;0
2016-01-10;03;2016-01-10 03:00:00;12,75;9,83;2,92;39041;0;44338;15121;0;13318;13318;15121;-1803;0;-1803;-0,1353806877909596;0,22901960784313724;0
2016-01-10;04;2016-01-10 04:00:00;10,81;9,25;1,5600000000000005;39041;0;44338;15188;0;13770;13770;15188;-1418;0;-1418;-0,10297748729121278;0,1443108233117484;0
2016-01-10;05;2016-01-10 05:00:00;10,85;8,9;1,9499999999999993;39041;0;44338;15749;0;14421;14421;15749;-1328;0;-1328;-0,09208792732820192;0,1797235023041474;0
2016-01-10;06;2016-01-10 06:00:00;9,85;8,4;1,4499999999999993;39041;0;44338;16646;0;14889;14889;16646;-1757;0;-1757;-0,11800658204043253;0,1472081218274111;0
2016-01-10;07;2016-01-10 07:00:00;11,92;9,52;2,4000000000000004;39041;0;44338;17234;3;15332;15335;17234;-1902;3;-1899;-0,1238343658298011;0,20134228187919467;0
2016-01-10;08;2016-01-10 08:00:00;15,44;12,5;2,9399999999999995;39041;178;44338;17175;165;15903;16068;17353;-1272;-13;-1285;-0,07997261638038337;0,1904145077720207;0
2016-01-10;09;2016-01-10 09:00:00;18,99;18,72;0,2699999999999996;39041;1196;44338;16838;1160;16020;17180;18034;-818;-36;-854;-0,04970896391152503;0,014218009478672964;0
2016-01-10;10;2016-01-10 10:00:00;19,66;24,59;-4,93;39041;2311;44338;16607;2698;15944;18642;18918;-663;387;-276;-0,014805278403604764;-0,25076297049847407;0
2016-01-10;11;2016-01-10 11:00:00;21,59;25,55;-3,960000000000001;39041;3154;44338;16256;4058;15332;19390;19410;-924;904;-20;-0,0010314595152140279;-0,1834182491894396;0
2016-01-10;12;2016-01-10 12:00:00;21,83;26,89;-5,060000000000002;39041;3805;44338;15297;4500;14519;19019;19102;-778;695;-83;-0,004364056995635943;-0,23179111314704548;0
2016-01-10;13;2016-01-10 13:00:00;20,82;24,38;-3,5599999999999987;39041;3940;44338;14348;4172;13475;17647;18288;-873;232;-641;-0,0363234544115147;-0,17098943323727178;0
2016-01-10;14;2016-01-10 14:00:00;20,06;21,91;-1,8500000000000014;39041;3009;44338;13428;3052;12144;15196;16437;-1284;43;-1241;-0,08166622795472493;-0,09222333000997017;0
2016-01-10;15;2016-01-10 15:00:00;21,45;22,51;-1,0600000000000023;39041;1226;44338;12548;1312;11175;12487;13774;-1373;86;-1287;-0,10306718987747257;-0,04941724941724952;0
2016-01-10;16;2016-01-10 16:00:00;23,92;25,23;-1,3099999999999987;39041;81;44338;12871;107;10559;10666;12952;-2312;26;-2286;-0,21432589536846053;-0,05476588628762536;0
2016-01-10;17;2016-01-10 17:00:00;27,93;29,3;-1,370000000000001;39041;0;44338;13438;0;10357;10357;13438;-3081;0;-3081;-0,29747996524089987;-0,049051199427139314;0
2016-01-10;18;2016-01-10 18:00:00;35,0;33,15;1,8500000000000014;39041;0;44338;13767;0;10385;10385;13767;-3382;0;-3382;-0,3256620125180549;0,0528571428571429;0
2016-01-10;19;2016-01-10 19:00:00;33,0;30,23;2,7699999999999996;39041;0;44338;14325;0;10442;10442;14325;-3883;0;-3883;-0,3718636276575369;0,08393939393939392;0
2016-01-10;20;2016-01-10 20:00:00;30,03;21,52;8,510000000000002;39041;0;44338;13727;0;10488;10488;13727;-3239;0;-3239;-0,3088291380625477;0,28338328338328345;0
2016-01-10;21;2016-01-10 21:00:00;26,06;15,76;10,299999999999999;39041;0;44338;12371;0;10415;10415;12371;-1956;0;-1956;-0,18780604896783484;0,39524174980813503;0
2016-01-10;22;2016-01-10 22:00:00;26,93;22,11;4,82;39041;0;44338;11575;0;10359;10359;11575;-1216;0;-1216;-0,11738584805483154;0,17898254734496846;0
2016-01-10;23;2016-01-10 23:00:00;23,12;23,09;0,030000000000001137;39041;0;44338;11273;0;9972;9972;11273;-1301;0;-1301;-0,13046530284797433;0,0012975778546713294;0
2016-01-11;00;2016-01-11 00:00:00;21,95;20,21;1,7399999999999984;39043;0;44340;10728;0;9992;9992;10728;-736;0;-736;-0,07365892714171338;0,0792710706150341;0
2016-01-11;01;2016-01-11 01:00:00;20,04;17,1;2,9399999999999977;39043;0;44340;10013;0;9365;9365;10013;-648;0;-648;-0,06919380672717565;0,14670658682634719;0
2016-01-11;02;2016-01-11 02:00:00;19,78;13,49;6,290000000000001;39043;0;44340;9387;0;8830;8830;9387;-557;0;-557;-0,06308040770101925;0,3179979777553084;0
2016-01-11;03;2016-01-11 03:00:00;19,36;14,12;5,24;39043;0;44340;8030;0;8231;8231;8030;201;0;201;0,024419876078240796;0,27066115702479343;0
2016-01-11;04;2016-01-11 04:00:00;19,56;14,73;4,829999999999998;39043;0;44340;7316;0;7503;7503;7316;187;0;187;0,02492336398773824;0,24693251533742325;0
2016-01-11;05;2016-01-11 05:00:00;21,67;17,47;4,200000000000003;39043;0;44340;6474;0;6780;6780;6474;306;0;306;0,04513274336283186;0,19381633594831577;0
2016-01-11;06;2016-01-11 06:00:00;28,5;24,77;3,7300000000000004;39043;0;44340;6188;0;6207;6207;6188;19;0;19;0,003061060093442887;0,13087719298245615;0
2016-01-11;07;2016-01-11 07:00:00;41,61;32,35;9,259999999999998;39043;0;44340;6382;2;5956;5958;6382;-426;2;-424;-0,0711648204095334;0,22254265801490022;0
2016-01-11;08;2016-01-11 08:00:00;45,93;39,84;6,089999999999996;39043;90;44340;6817;142;5895;6037;6907;-922;52;-870;-0,1441113135663409;0,13259307642064003;0
2016-01-11;09;2016-01-11 09:00:00;44,0;35,26;8,740000000000002;39043;544;44340;7204;900;5751;6651;7748;-1453;356;-1097;-0,1649376033679146;0,1986363636363637;0
2016-01-11;10;2016-01-11 10:00:00;41,94;31,6;10,339999999999996;39043;1343;44340;7137;1919;5649;7568;8480;-1488;576;-912;-0,12050739957716702;0,24654268001907478;0
2016-01-11;11;2016-01-11 11:00:00;41,96;32,03;9,93;39043;1989;44340;6793;2666;5451;8117;8782;-1342;677;-665;-0,08192682025378835;0,23665395614871304;0
2016-01-11;12;2016-01-11 12:00:00;42,33;32,7;9,629999999999995;39043;2238;44340;6240;2815;5300;8115;8478;-940;577;-363;-0,04473197781885398;0,22749822820694532;0
2016-01-11;13;2016-01-11 13:00:00;42,1;30,57;11,530000000000001;39043;1994;44340;6038;2412;5409;7821;8032;-629;418;-211;-0,02697864723181179;0,27387173396674586;0
2016-01-11;14;2016-01-11 14:00:00;39,88;31,71;8,170000000000002;39043;1296;44340;6398;1717;5800;7517;7694;-598;421;-177;-0,023546627644006918;0,20486459378134406;0
2016-01-11;15;2016-01-11 15:00:00;37,5;32,82;4,68;39043;595;44340;7476;801;6281;7082;8071;-1195;206;-989;-0,13964981643603502;0,1248;0
2016-01-11;16;2016-01-11 16:00:00;37,95;31,11;6,840000000000003;39043;88;44340;8467;78;6890;6968;8555;-1577;-10;-1587;-0,22775545350172216;0,1802371541501977;0
2016-01-11;17;2016-01-11 17:00:00;44,69;32,82;11,869999999999997;39043;1;44340;9729;0;7657;7657;9730;-2072;-1;-2073;-0,2707326629228157;0,2656075184605057;0
2016-01-11;18;2016-01-11 18:00:00;42,88;33,12;9,760000000000005;39043;0;44340;10479;0;8491;8491;10479;-1988;0;-1988;-0,2341302555647156;0,22761194029850756;0
2016-01-11;19;2016-01-11 19:00:00;40,0;29,2;10,8;39043;0;44340;10726;0;8953;8953;10726;-1773;0;-1773;-0,19803417848765778;0,27;0
2016-01-11;20;2016-01-11 20:00:00;33,09;25,99;7,100000000000005;39043;0;44340;10824;0;8913;8913;10824;-1911;0;-1911;-0,21440592393133626;0,21456633423995178;0
2016-01-11;21;2016-01-11 21:00:00;27,93;22,54;5,390000000000001;39043;0;44340;10748;0;8833;8833;10748;-1915;0;-1915;-0,21680063398618815;0,1929824561403509;0
2016-01-11;22;2016-01-11 22:00:00;28,0;24,24;3,7600000000000016;39043;0;44340;10604;0;8602;8602;10604;-2002;0;-2002;-0,23273657289002558;0,13428571428571434;0
2016-01-11;23;2016-01-11 23:00:00;24,14;16,89;7,25;39043;0;44340;10300;0;8375;8375;10300;-1925;0;-1925;-0,2298507462686567;0,3003314001657001;0
2016-01-12;00;2016-01-12 00:00:00;21,51;16,19;5,32;39045;0;44346;10106;0;9183;9183;10106;-923;0;-923;-0,10051181531090057;0,24732682473268247;0
2016-01-12;01;2016-01-12 01:00:00;19,81;14,43;5,379999999999999;39045;0;44346;9849;0;9041;9041;9849;-808;0;-808;-0,08937064484017254;0,27158001009591115;0
2016-01-12;02;2016-01-12 02:00:00;19,1;13,1;6,000000000000002;39045;0;44346;9681;0;8910;8910;9681;-771;0;-771;-0,08653198653198653;0,3141361256544503;0
2016-01-12;03;2016-01-12 03:00:00;15,74;10,96;4,779999999999999;39045;0;44346;9863;0;8789;8789;9863;-1074;0;-1074;-0,12219820229832745;0,30368487928843707;0
2016-01-12;04;2016-01-12 04:00:00;15,54;11,53;4,01;39045;0;44346;10305;0;8598;8598;10305;-1707;0;-1707;-0,19853454291695743;0,25804375804375806;0
2016-01-12;05;2016-01-12 05:00:00;20,19;13,52;6,670000000000002;39045;0;44346;10822;0;8643;8643;10822;-2179;0;-2179;-0,2521115353465232;0,33036156513125314;0
2016-01-12;06;2016-01-12 06:00:00;24,38;20,03;4,349999999999998;39045;0;44346;11436;0;8973;8973;11436;-2463;0;-2463;-0,2744901370779004;0,17842493847415908;0
2016-01-12;07;2016-01-12 07:00:00;35,92;31,89;4,030000000000001;39045;1;44346;11621;3;9240;9243;11622;-2381;2;-2379;-0,25738396624472576;0,11219376391982186;0
2016-01-12;08;2016-01-12 08:00:00;40,5;33,86;6,640000000000001;39045;131;44346;11797;156;9335;9491;11928;-2462;25;-2437;-0,2567695711726899;0,16395061728395063;0
2016-01-12;09;2016-01-12 09:00:00;41,0;35,25;5,75;39045;791;44346;12120;902;9470;10372;12911;-2650;111;-2539;-0,24479367527959892;0,1402439024390244;0
2016-01-12;10;2016-01-12 10:00:00;38,66;31,37;7,289999999999996;39045;1756;44346;12748;1868;9664;11532;14504;-3084;112;-2972;-0,2577176552202567;0,18856699430936358;0
2016-01-12;11;2016-01-12 11:00:00;36,46;30,1;6,359999999999999;39045;2538;44346;12975;2657;9898;12555;15513;-3077;119;-2958;-0,23560334528076463;0,17443773998902906;0
2016-01-12;12;2016-01-12 12:00:00;35,0;31,06;3,9400000000000013;39045;3142;44346;13248;2921;10150;13071;16390;-3098;-221;-3319;-0,25392089358121034;0,11257142857142861;0
2016-01-12;13;2016-01-12 13:00:00;33,3;29,13;4,169999999999998;39045;3137;44346;13553;2754;10134;12888;16690;-3419;-383;-3802;-0,2950031036623215;0,12522522522522517;0
2016-01-12;14;2016-01-12 14:00:00;32,21;28,93;3,280000000000001;39045;2428;44346;13435;2070;9851;11921;15863;-3584;-358;-3942;-0,3306769566311551;0,1018317292766222;0
2016-01-12;15;2016-01-12 15:00:00;33,0;27,99;5,010000000000002;39045;1092;44346;12850;973;9535;10508;13942;-3315;-119;-3434;-0,326798629615531;0,15181818181818185;0
2016-01-12;16;2016-01-12 16:00:00;36,08;31,12;4,959999999999997;39045;116;44346;13023;111;9628;9739;13139;-3395;-5;-3400;-0,3491118184618544;0,13747228381374715;0
2016-01-12;17;2016-01-12 17:00:00;41,94;37,08;4,859999999999999;39045;2;44346;13584;0;10253;10253;13586;-3331;-2;-3333;-0,3250755876328879;0,11587982832618025;0
2016-01-12;18;2016-01-12 18:00:00;40,33;39,04;1,2899999999999991;39045;0;44346;13919;0;10805;10805;13919;-3114;0;-3114;-0,28819990745025453;0,031986114554921875;0
2016-01-12;19;2016-01-12 19:00:00;29,69;32,73;-3,0399999999999956;39045;0;44346;14524;0;11107;11107;14524;-3417;0;-3417;-0,3076438282164401;-0,10239137756820463;0
2016-01-12;20;2016-01-12 20:00:00;26,05;26,3;-0,25;39045;0;44346;15350;0;11596;11596;15350;-3754;0;-3754;-0,323732321490169;-0,009596928982725527;0
2016-01-12;21;2016-01-12 21:00:00;24,76;27,3;-2,539999999999999;39045;0;44346;15537;0;11932;11932;15537;-3605;0;-3605;-0,30212872946697955;-0,10258481421647815;0
2016-01-12;22;2016-01-12 22:00:00;24,03;29,03;-5,0;39045;0;44346;15507;0;12229;12229;15507;-3278;0;-3278;-0,2680513533404203;-0,20807324178110695;0
2016-01-12;23;2016-01-12 23:00:00;21,51;24,68;-3,169999999999998;39045;0;44346;15597;0;12508;12508;15597;-3089;0;-3089;-0,24696194435561242;-0,14737331473733137;0
2016-01-13;00;2016-01-13 00:00:00;21,0;26,41;-5,41;39047;0;44353;15809;0;14174;14174;15809;-1635;0;-1635;-0,11535205305488923;-0,25761904761904764;0
2016-01-13;01;2016-01-13 01:00:00;19,66;22,51;-2,8500000000000014;39047;0;44353;16090;0;14015;14015;16090;-2075;0;-2075;-0,148055654655726;-0,14496439471007128;0
2016-01-13;02;2016-01-13 02:00:00;18,13;19,18;-1,0500000000000007;39047;0;44353;16516;0;14082;14082;16516;-2434;0;-2434;-0,1728447663684136;-0,05791505791505796;0
2016-01-13;03;2016-01-13 03:00:00;15,3;14,59;0,7100000000000009;39047;0;44353;17244;0;14110;14110;17244;-3134;0;-3134;-0,2221119773210489;0,046405228758169985;0
2016-01-13;04;2016-01-13 04:00:00;18,05;16,91;1,1400000000000006;39047;0;44353;17520;0;14317;14317;17520;-3203;0;-3203;-0,2237200530837466;0,06315789473684214;0
2016-01-13;05;2016-01-13 05:00:00;20,83;18,84;1,9899999999999984;39047;0;44353;18230;0;14769;14769;18230;-3461;0;-3461;-0,23434220326359265;0,09553528564570324;0
2016-01-13;06;2016-01-13 06:00:00;24,1;28,93;-4,829999999999998;39047;0;44353;19194;0;15140;15140;19194;-4054;0;-4054;-0,2677675033025099;-0,20041493775933603;0
