date;hour;datetime;day_ahead_price;intraday_price;price_diff;solar_capacity;solar_generation_actual;wind_capacity;wind_generation_actual;solar_generation_forecast;wind_generation_forecast;total_generation_forecast;total_generation_actual;wind_forecast_error;solar_forecast_error;forecast_error;forecast_error_percent;pricediff_percent;season
2016-06-07;07;2016-06-07 07:00:00;35,82;34,17;1,6499999999999986;39393;6152;46130;1220;5925;1951;7876;7372;731;-227;504;0,06399187404773997;0,04606365159128974;1
2016-06-07;08;2016-06-07 08:00:00;39,48;34,98;4,5;39393;11657;46130;474;11336;1256;12592;12131;782;-321;461;0,03661054637865311;0,11398176291793315;1
2016-06-07;09;2016-06-07 09:00:00;34,49;29,7;4,790000000000003;39393;16908;46130;246;16699;956;17655;17154;710;-209;501;0,028377230246389124;0,1388808350246449;1
2016-06-07;10;2016-06-07 10:00:00;29,15;29,43;-0,28000000000000114;39393;21267;46130;270;20972;827;21799;21537;557;-295;262;0,01201889994953897;-0,009605488850771908;1
2016-06-07;11;2016-06-07 11:00:00;28,8;27,63;1,1700000000000017;39393;24148;46130;422;23661;757;24418;24570;335;-487;-152;-0,006224916045540175;0,04062500000000006;1
2016-06-07;12;2016-06-07 12:00:00;25,94;25,65;0,2900000000000027;39393;25522;46130;606;24846;712;25558;26128;106;-676;-570;-0,022302214570780188;0,011179645335389463;1
2016-06-07;13;2016-06-07 13:00:00;25,59;25,64;-0,05000000000000071;39393;25261;46130;772;24635;655;25290;26033;-117;-626;-743;-0,02937920126532226;-0,0019538882375928373;1
2016-06-07;14;2016-06-07 14:00:00;25,18;26,14;-0,9600000000000009;39393;23341;46130;956;23182;652;23834;24297;-304;-159;-463;-0,01942603004111773;-0,03812549642573475;1
2016-06-07;15;2016-06-07 15:00:00;26,41;27,66;-1,25;39393;20241;46130;1244;20516;747;21263;21485;-497;275;-222;-0,010440671589145464;-0,047330556607345704;1
2016-06-07;16;2016-06-07 16:00:00;27,53;28,59;-1,0599999999999987;39393;16041;46130;1726;16742;865;17607;17767;-861;701;-160;-0,00908729482592151;-0,03850345078096617;1
2016-06-07;17;2016-06-07 17:00:00;32,13;30,21;1,9200000000000017;39393;11286;46130;2059;11991;993;12984;13345;-1066;705;-361;-0,027803450400492914;0,059757236227824514;1
2016-06-07;18;2016-06-07 18:00:00;36,02;33,51;2,510000000000005;39393;6743;46130;2076;6933;1119;8052;8819;-957;190;-767;-0,09525583705911575;0,06968350916157703;1
2016-06-07;19;2016-06-07 19:00:00;38,48;33,3;5,18;39393;3004;46130;2168;2965;1248;4213;5172;-920;-39;-959;-0,227628768098742;0,1346153846153846;1
2016-06-07;20;2016-06-07 20:00:00;34,9;30,77;4,129999999999999;39393;842;46130;1970;964;1534;2498;2812;-436;122;-314;-0,1257005604483587;0,11833810888252147;1
2016-06-07;21;2016-06-07 21:00:00;32,97;30,42;2,549999999999997;39393;62;46130;2454;72;1965;2037;2516;-489;10;-479;-0,23514972999509082;0,07734303912647854;1
2016-06-07;22;2016-06-07 22:00:00;32,59;29,83;2,760000000000005;39393;0;46130;3046;0;2396;2396;3046;-650;0;-650;-0,27128547579298834;0,08468855477140241;1
2016-06-07;23;2016-06-07 23:00:00;27,54;25,28;2,259999999999998;39393;0;46130;3601;0;2692;2692;3601;-909;0;-909;-0,33766716196136703;0,08206245461147416;1
2016-06-08;00;2016-06-08 00:00:00;25,98;21,3;4,68;39398;0;46154;3747;0;3226;3226;3747;-521;0;-521;-0,1615003099814011;0,18013856812933024;1
2016-06-08;01;2016-06-08 01:00:00;23,89;20,58;3,3100000000000023;39398;0;46154;3814;0;3426;3426;3814;-388;0;-388;-0,11325160537069469;0,13855169526998753;1
2016-06-08;02;2016-06-08 02:00:00;22,83;18,9;3,9299999999999997;39398;0;46154;3908;0;3568;3568;3908;-340;0;-340;-0,0952914798206278;0,1721419185282523;1
2016-06-08;03;2016-06-08 03:00:00;21,68;18,24;3,4400000000000013;39398;0;46154;4038;0;3608;3608;4038;-430;0;-430;-0,11917960088691797;0,15867158671586723;1
2016-06-08;04;2016-06-08 04:00:00;21,54;17,61;3,9299999999999997;39398;4;46154;4530;7;3620;3627;4534;-910;3;-907;-0,2500689274882823;0,18245125348189414;1
2016-06-08;05;2016-06-08 05:00:00;23,38;17,28;6,099999999999998;39398;335;46154;4465;345;3519;3864;4800;-946;10;-936;-0,2422360248447205;0,26090675791274587;1
2016-06-08;06;2016-06-08 06:00:00;28,21;19,79;8,420000000000002;39398;1838;46154;4028;1806;3301;5107;5866;-727;-32;-759;-0,14861954180536519;0,2984757178305566;1
2016-06-08;07;2016-06-08 07:00:00;35,07;30,58;4,490000000000002;39398;4628;46154;3832;4954;3075;8029;8460;-757;326;-431;-0,0536804085191182;0,12802965497576282;1
2016-06-08;08;2016-06-08 08:00:00;41,31;36,16;5,150000000000006;39398;7851;46154;3420;8840;3021;11861;11271;-399;989;590;0,049742854734002195;0,12466715081094179;1
2016-06-08;09;2016-06-08 09:00:00;37,33;34,18;3,1499999999999986;39398;11260;46154;3675;12694;3281;15975;14935;-394;1434;1040;0,06510172143974961;0,08438253415483522;1
2016-06-08;10;2016-06-08 10:00:00;34,25;35,62;-1,3699999999999974;39398;14509;46154;4316;15861;3783;19644;18825;-533;1352;819;0,041692119731215636;-0,039999999999999925;1
2016-06-08;11;2016-06-08 11:00:00;32,99;35,47;-2,479999999999997;39398;16657;46154;5231;18176;4481;22657;21888;-750;1519;769;0,03394094540318665;-0,07517429524098201;1
2016-06-08;12;2016-06-08 12:00:00;28,52;31,34;-2,8200000000000003;39398;17973;46154;6042;19546;5417;24963;24015;-625;1573;948;0,037976204783078955;-0,09887798036465639;1
2016-06-08;13;2016-06-08 13:00:00;27,6;29,94;-2,34;39398;18585;46154;7180;19731;6475;26206;25765;-705;1146;441;0,016828207280775394;-0,08478260869565217;1
2016-06-08;14;2016-06-08 14:00:00;27,18;29,16;-1,9800000000000004;39398;17964;46154;8371;18736;7542;26278;26335;-829;772;-57;-0,0021691148489230536;-0,07284768211920531;1
2016-06-08;15;2016-06-08 15:00:00;26,37;27,27;-0,8999999999999986;39398;16098;46154;9445;16593;8551;25144;25543;-894;495;-399;-0,01586859688195991;-0,03412969283276445;1
2016-06-08;16;2016-06-08 16:00:00;26,0;26,31;-0,3099999999999987;39398;13339;46154;10300;13689;9353;23042;23639;-947;350;-597;-0,025909209270028644;-0,011923076923076873;1
2016-06-08;17;2016-06-08 17:00:00;28,24;25,86;2,379999999999999;39398;9641;46154;11170;9936;9775;19711;20811;-1395;295;-1100;-0,055806402516361424;0,08427762039660054;1
2016-06-08;18;2016-06-08 18:00:00;30,68;26,24;4,440000000000001;39398;5755;46154;11254;6034;9701;15735;17009;-1553;279;-1274;-0,0809659993644741;0,1447196870925685;1
2016-06-08;19;2016-06-08 19:00:00;32,9;28,07;4,829999999999998;39398;2770;46154;10750;2803;9411;12214;13520;-1339;33;-1306;-0,10692647781234649;0,14680851063829783;1
2016-06-08;20;2016-06-08 20:00:00;32,12;27,87;4,2499999999999964;39398;896;46154;9704;870;9034;9904;10600;-670;-26;-696;-0,07027463651050081;0,13231631382316303;1
2016-06-08;21;2016-06-08 21:00:00;32,55;29,37;3,179999999999996;39398;84;46154;8933;76;8942;9018;9017;9;-8;1;0,00011088933244621867;0,0976958525345621;1
2016-06-08;22;2016-06-08 22:00:00;30,9;28,65;2,25;39398;0;46154;8501;0;9051;9051;8501;550;0;550;0,060766766103193016;0,07281553398058253;1
2016-06-08;23;2016-06-08 23:00:00;26,5;26,01;0,48999999999999844;39398;0;46154;7578;0;9018;9018;7578;1440;0;1440;0,1596806387225549;0,01849056603773579;1
2016-06-09;00;2016-06-09 00:00:00;23,67;23,01;0,6600000000000001;39411;0;46182;6638;0;7808;7808;6638;1170;0;1170;0,14984631147540983;0,027883396704689485;1
2016-06-09;01;2016-06-09 01:00:00;21,87;20,57;1,3000000000000007;39411;0;46182;5422;0;7350;7350;5422;1928;0;1928;0,26231292517006805;0,059442158207590336;1
2016-06-09;02;2016-06-09 02:00:00;20,81;22,09;-1,2800000000000011;39411;0;46182;4714;0;6824;6824;4714;2110;0;2110;0,30920281359906215;-0,06150888995675162;1
2016-06-09;03;2016-06-09 03:00:00;20,58;21,62;-1,0400000000000027;39411;0;46182;4202;0;6276;6276;4202;2074;0;2074;0,33046526449968133;-0,05053449951409149;1
2016-06-09;04;2016-06-09 04:00:00;21,11;23,14;-2,030000000000001;39411;2;46182;3895;5;5700;5705;3897;1805;3;1808;0,31691498685363717;-0,0961629559450498;1
2016-06-09;05;2016-06-09 05:00:00;23,06;23,38;-0,3200000000000003;39411;249;46182;3652;256;5122;5378;3901;1470;7;1477;0,2746374116772034;-0,01387684301821337;1
2016-06-09;06;2016-06-09 06:00:00;28,03;31,0;-2,969999999999999;39411;1436;46182;3312;1455;4432;5887;4748;1120;19;1139;0,19347715304909122;-0,10595790224759181;1
2016-06-09;07;2016-06-09 07:00:00;33,97;38,15;-4,18;39411;3490;46182;2608;3677;3667;7344;6098;1059;187;1246;0,1696623093681917;-0,12304974977921695;1
2016-06-09;08;2016-06-09 08:00:00;43,08;42,25;0,8299999999999983;39411;6138;46182;2031;6404;2937;9341;8169;906;266;1172;0,12546836527138422;0,01926648096564527;1
2016-06-09;09;2016-06-09 09:00:00;44,0;43,54;0,46000000000000085;39411;8811;46182;1712;9331;2600;11931;10523;888;520;1408;0,11801190176850222;0,010454545454545473;1
2016-06-09;10;2016-06-09 10:00:00;42,89;39,75;3,1400000000000006;39411;11842;46182;1676;12262;2513;14775;13518;837;420;1257;0,0850761421319797;0,07321053858708325;1
2016-06-09;11;2016-06-09 11:00:00;41,4;36,87;4,530000000000001;39411;14738;46182;1793;14846;2504;17350;16531;711;108;819;0,04720461095100865;0,10942028985507249;1
2016-06-09;12;2016-06-09 12:00:00;34,99;32,14;2,8500000000000014;39411;16717;46182;2107;16762;2600;19362;18824;493;45;538;0,027786385703956203;0,08145184338382398;1
2016-06-09;13;2016-06-09 13:00:00;33,93;30,63;3,3000000000000007;39411;17662;46182;2771;17893;2965;20858;20433;194;231;425;0,020375874964042574;0,09725906277630418;1
2016-06-09;14;2016-06-09 14:00:00;30,2;29,42;0,7799999999999976;39411;17501;46182;3621;18060;3656;21716;21122;35;559;594;0,027353103702339288;0,025827814569536343;1
2016-06-09;15;2016-06-09 15:00:00;27,34;25,57;1,7699999999999996;39411;16810;46182;3898;16963;4579;21542;20708;681;153;834;0,03871506823878934;0,06474030724213604;1
2016-06-09;16;2016-06-09 16:00:00;27,01;24,41;2,6000000000000014;39411;15037;46182;4671;14598;5457;20055;19708;786;-439;347;0,01730241834953877;0,09626064420584973;1
2016-06-09;17;2016-06-09 17:00:00;28,84;26,13;2,710000000000001;39411;11868;46182;5332;11068;6004;17072;17200;672;-800;-128;-0,007497656982193065;0,09396671289875176;1
2016-06-09;18;2016-06-09 18:00:00;32,95;28,11;4,840000000000003;39411;7763;46182;5794;6941;6239;13180;13557;445;-822;-377;-0,028603945371775418;0,14688922610015184;1
2016-06-09;19;2016-06-09 19:00:00;34,94;30,42;4,519999999999996;39411;3833;46182;5741;3206;6266;9472;9574;525;-627;-102;-0,01076858108108108;0,12936462507155114;1
2016-06-09;20;2016-06-09 20:00:00;33,7;30,44;3,2600000000000016;39411;1240;46182;5360;995;6165;7160;6600;805;-245;560;0,0782122905027933;0,09673590504451042;1
2016-06-09;21;2016-06-09 21:00:00;31,51;28,41;3,1000000000000014;39411;100;46182;5502;87;6041;6128;5602;539;-13;526;0,0858355091383812;0,09838146620120601;1
2016-06-09;22;2016-06-09 22:00:00;30,49;29,67;0,8199999999999967;39411;0;46182;5922;0;6037;6037;5922;115;0;115;0,019049196620838163;0,02689406362741872;1
2016-06-09;23;2016-06-09 23:00:00;25,89;26,46;-0,5700000000000003;39411;0;46182;6701;0;6176;6176;6701;-525;0;-525;-0,08500647668393782;-0,02201622247972191;1
2016-06-10;00;2016-06-10 00:00:00;23,55;23,49;0,060000000000002274;39414;0;46196;6849;0;7227;7227;6849;378;0;378;0,052303860523038606;0,0025477707006370393;1
2016-06-10;01;2016-06-10 01:00:00;21,57;21,05;0,5199999999999996;39414;0;46196;6884;0;7718;7718;6884;834;0;834;0,10805908266390256;0,024107556791840498;1
2016-06-10;02;2016-06-10 02:00:00;21,03;22,06;-1,0299999999999976;39414;0;46196;7027;0;8339;8339;7027;1312;0;1312;0,15733301355078547;-0,04897765097479779;1
2016-06-10;03;2016-06-10 03:00:00;19,91;20,69;-0,7800000000000011;39414;0;46196;7284;0;8883;8883;7284;1599;0;1599;0,18000675447483958;-0,039176293319939784;1
2016-06-10;04;2016-06-10 04:00:00;19,16;19,85;-0,6900000000000013;39414;4;46196;7421;7;9315;9322;7425;1894;3;1897;0,20349710362583137;-0,03601252609603347;1
2016-06-10;05;2016-06-10 05:00:00;20,97;23,21;-2,240000000000002;39414;352;46196;7491;360;9648;10008;7843;2157;8;2165;0,2163269384492406;-0,10681926561754898;1
2016-06-10;06;2016-06-10 06:00:00;27,25;35,64;-8,39;39414;2062;46196;7348;2050;10001;12051;9410;2653;-12;2641;0,21915193759853954;-0,30788990825688073;1
2016-06-10;07;2016-06-10 07:00:00;33,94;37,59;-3,6500000000000057;39414;5709;46196;7376;5711;10434;16145;13085;3058;2;3060;0,18953236296066894;-0,10754272245138498;1
2016-06-10;08;2016-06-10 08:00:00;35,95;37,48;-1,529999999999994;39414;10741;46196;7458;10669;10637;21306;18199;3179;-72;3107;0,145827466441378;-0,04255910987482598;1
2016-06-10;09;2016-06-10 09:00:00;30,97;33,51;-2,539999999999999;39414;16228;46196;7372;15729;10630;26359;23600;3258;-499;2759;0,10467013164384081;-0,0820148530836293;1
2016-06-10;10;2016-06-10 10:00:00;24,68;27,81;-3,129999999999999;39414;20808;46196;7068;19813;10691;30504;27876;3623;-995;2628;0,08615263571990558;-0,12682333873581844;1
2016-06-10;11;2016-06-10 11:00:00;24,47;28,47;-4,0;39414;23633;46196;7026;22531;10787;33318;30659;3761;-1102;2659;0,07980671108710007;-0,16346546791990194;1
2016-06-10;12;2016-06-10 12:00:00;22,52;26,36;-3,84;39414;25260;46196;6908;23922;10930;34852;32168;4022;-1338;2684;0,07701136233214737;-0,1705150976909414;1
2016-06-10;13;2016-06-10 13:00:00;21,37;25,8;-4,43;39414;25412;46196;6987;23994;11083;35077;32399;4096;-1418;2678;0,07634632380192148;-0,20729995320542816;1
2016-06-10;14;2016-06-10 14:00:00;21,06;24,87;-3,8100000000000023;39414;24322;46196;7203;22677;11145;33822;31525;3942;-1645;2297;0,06791437525870735;-0,18091168091168103;1
2016-06-10;15;2016-06-10 15:00:00;21,8;25,09;-3,289999999999999;39414;21913;46196;7459;20159;11179;31338;29372;3720;-1754;1966;0,06273533729019082;-0,15091743119266052;1
2016-06-10;16;2016-06-10 16:00:00;23,09;24,91;-1,8200000000000003;39414;17940;46196;7297;16631;10886;27517;25237;3589;-1309;2280;0,08285786968056111;-0,07882200086617584;1
2016-06-10;17;2016-06-10 17:00:00;26,29;29,87;-3,580000000000002;39414;13150;46196;6534;12130;10242;22372;19684;3708;-1020;2688;0,12015018773466833;-0,13617344998098144;1
2016-06-10;18;2016-06-10 18:00:00;30,01;33,85;-3,84;39414;8152;46196;5732;7267;9163;16430;13884;3431;-885;2546;0,15496043822276323;-0,1279573475508164;1
2016-06-10;19;2016-06-10 19:00:00;32,85;35,25;-2,3999999999999986;39414;3879;46196;4458;3275;7951;11226;8337;3493;-604;2889;0,25734901122394443;-0,07305936073059356;1
2016-06-10;20;2016-06-10 20:00:00;32,06;33,45;-1,3900000000000006;39414;1195;46196;3295;1032;6963;7995;4490;3668;-163;3505;0,43839899937460913;-0,04335620711166564;1
2016-06-10;21;2016-06-10 21:00:00;31,67;34,04;-2,3699999999999974;39414;84;46196;2878;79;6245;6324;2962;3367;-5;3362;0,5316255534471853;-0,07483422797600243;1
2016-06-10;22;2016-06-10 22:00:00;32,86;35,75;-2,8900000000000006;39414;0;46196;2914;0;5590;5590;2914;2676;0;2676;0,47871198568872986;-0,0879488740109556;1
2016-06-10;23;2016-06-10 23:00:00;29,45;33,03;-3,580000000000002;39414;0;46196;2737;0;4965;4965;2737;2228;0;2228;0,44874118831822757;-0,12156196943972841;1
2016-06-11;00;2016-06-11 00:00:00;26,14;25,88;0,26000000000000156;39414;0;46214;2338;0;2794;2794;2338;456;0;456;0,1632068718682892;0,009946442234124008;1
2016-06-11;01;2016-06-11 01:00:00;24,2;24,74;-0,5399999999999991;39414;0;46214;1977;0;2427;2427;1977;450;0;450;0,18541409147095178;-0,022314049586776824;1
2016-06-11;02;2016-06-11 02:00:00;23,01;25,52;-2,509999999999998;39414;0;46214;1817;0;2123;2123;1817;306;0;306;0,14413565708902495;-0,10908300738809204;1
2016-06-11;03;2016-06-11 03:00:00;21,57;23,57;-2,0;39414;0;46214;1856;0;1897;1897;1856;41;0;41;0,02161307327358988;-0,0927213722763097;1
2016-06-11;04;2016-06-11 04:00:00;21,71;22,74;-1,0299999999999976;39414;4;46214;1985;7;1706;1713;1989;-279;3;-276;-0,16112084063047286;-0,04744357438968206;1
2016-06-11;05;2016-06-11 05:00:00;21,25;21,7;-0,4499999999999993;39414;276;46214;2042;295;1531;1826;2318;-511;19;-492;-0,26944140197152244;-0,021176470588235262;1
2016-06-11;06;2016-06-11 06:00:00;21,82;21,04;0,7800000000000011;39414;1629;46214;1913;1658;1325;2983;3542;-588;29;-559;-0,18739523969158564;0,03574702108157659;1
2016-06-11;07;2016-06-11 07:00:00;22,85;23,42;-0,5700000000000003;39414;3914;46214;1348;4221;1074;5295;5262;-274;307;33;0,006232294617563739;-0,024945295404814015;1
2016-06-11;08;2016-06-11 08:00:00;26,06;30,07;-4,010000000000002;39414;6513;46214;1162;7150;851;8001;7675;-311;637;326;0,04074490688663917;-0,15387567152724488;1
2016-06-11;09;2016-06-11 09:00:00;29,47;31,68;-2,210000000000001;39414;9416;46214;1042;9894;713;10607;10458;-329;478;149;0,014047327236730462;-0,07499151679674249;1
2016-06-11;10;2016-06-11 10:00:00;29,46;31,22;-1,759999999999998;39414;11994;46214;764;12043;629;12672;12758;-135;49;-86;-0,006786616161616162;-0,05974202308214521;1
2016-06-11;11;2016-06-11 11:00:00;30,03;28,85;1,1799999999999997;39414;13733;46214;582;13476;571;14047;14315;-11;-257;-268;-0,019078806862675303;0,03929403929403928;1
2016-06-11;12;2016-06-11 12:00:00;28,49;27,63;0,8599999999999994;39414;14552;46214;564;14229;552;14781;15116;-12;-323;-335;-0,022664231107502875;0,030186030186030166;1
2016-06-11;13;2016-06-11 13:00:00;25,69;25,95;-0,259999999999998;39414;14952;46214;596;14106;547;14653;15548;-49;-846;-895;-0,061079642394049;-0,010120669521214402;1
2016-06-11;14;2016-06-11 14:00:00;23,85;24,37;-0,5199999999999996;39414;14800;46214;661;13373;590;13963;15461;-71;-1427;-1498;-0,10728353505693619;-0,021802935010482163;1
2016-06-11;15;2016-06-11 15:00:00;23,8;23,45;0,3500000000000014;39414;13548;46214;789;12044;733;12777;14337;-56;-1504;-1560;-0,12209438835407373;0,014705882352941235;1
2016-06-11;16;2016-06-11 16:00:00;24,06;24,38;-0,3200000000000003;39414;11603;46214;936;10128;922;11050;12539;-14;-1475;-1489;-0,13475113122171944;-0,013300083125519547;1
2016-06-11;17;2016-06-11 17:00:00;27,92;25,26;2,66;39414;8636;46214;1218;7643;1149;8792;9854;-69;-993;-1062;-0,12079162875341219;0,09527220630372493;1
2016-06-11;18;2016-06-11 18:00:00;30,23;30,29;-0,05999999999999872;39414;5600;46214;1672;4898;1420;6318;7272;-252;-702;-954;-0,150997150997151;-0,001984783327820004;1
2016-06-11;19;2016-06-11 19:00:00;31,47;32,73;-1,259999999999998;39414;2709;46214;2119;2401;1810;4211;4828;-309;-308;-617;-0,14652101638565662;-0,04003813155386076;1
2016-06-11;20;2016-06-11 20:00:00;31,85;30,54;1,3100000000000023;39414;829;46214;2392;767;2261;3028;3221;-131;-62;-193;-0,06373844121532364;0,04113029827315549;1
2016-06-11;21;2016-06-11 21:00:00;29,47;30,86;-1,3900000000000006;39414;66;46214;2677;67;2736;2803;2743;59;1;60;0,021405636817695327;-0,047166610111978306;1
2016-06-11;22;2016-06-11 22:00:00;30,94;31,68;-0,7399999999999984;39414;0;46214;3588;0;3207;3207;3588;-381;0;-381;-0,11880261927034612;-0,023917259211376808;1
2016-06-11;23;2016-06-11 23:00:00;27,73;25,69;2,039999999999999;39414;0;46214;4045;0;3439;3439;4045;-606;0;-606;-0,17621401570223902;0,07356653443923546;1
2016-06-12;00;2016-06-12 00:00:00;22,74;22,76;-0,020000000000003126;39414;0;46239;4022;0;4601;4601;4022;579;0;579;0,1258422082156053;-0,0008795074758136819;1
2016-06-12;01;2016-06-12 01:00:00;18,6;18,85;-0,25;39414;0;46239;4063;0;4571;4571;4063;508;0;508;0,11113541894552614;-0,013440860215053762;1
2016-06-12;02;2016-06-12 02:00:00;18,58;18,8;-0,22000000000000242;39414;0;46239;3867;0;4406;4406;3867;539;0;539;0,12233318202451203;-0,011840688912809604;1
2016-06-12;03;2016-06-12 03:00:00;18,58;18,5;0,0799999999999983;39414;0;46239;3728;0;4114;4114;3728;386;0;386;0,09382596013612056;0,004305705059203353;1
2016-06-12;04;2016-06-12 04:00:00;18,54;17,18;1,3599999999999994;39414;3;46239;3380;7;3826;3833;3383;446;4;450;0,1174015131750587;0,07335490830636458;1
2016-06-12;05;2016-06-12 05:00:00;17,5;15,95;1,5500000000000007;39414;249;46239;3074;254;3508;3762;3323;434;5;439;0,11669324827219564;0,0885714285714286;1
2016-06-12;06;2016-06-12 06:00:00;17,58;14,33;3,2499999999999982;39414;1462;46239;2700;1347;3078;4425;4162;378;-115;263;0,05943502824858757;0,18486916951080765;1
2016-06-12;07;2016-06-12 07:00:00;19,16;17,86;1,3000000000000007;39414;3424;46239;2294;3200;2619;5819;5718;325;-224;101;0,017356934181130778;0,0678496868475992;1
2016-06-12;08;2016-06-12 08:00:00;21,57;23,58;-2,009999999999998;39414;5806;46239;2094;5196;2350;7546;7900;256;-610;-354;-0,04691227140206732;-0,09318497913769115;1
2016-06-12;09;2016-06-12 09:00:00;22,91;25,34;-2,4299999999999997;39414;8478;46239;2240;7166;2232;9398;10718;-8;-1312;-1320;-0,14045541604596723;-0,10606721955477956;1
2016-06-12;10;2016-06-12 10:00:00;21,19;20,89;0,3000000000000007;39414;10971;46239;2460;9015;2171;11186;13431;-289;-1956;-2245;-0,20069730019667442;0,014157621519584742;1
2016-06-12;11;2016-06-12 11:00:00;25,3;21,15;4,150000000000002;39414;12931;46239;2686;10550;2178;12728;15617;-508;-2381;-2889;-0,2269798868636078;0,16403162055335976;1
2016-06-12;12;2016-06-12 12:00:00;22,94;18,52;4,420000000000002;39414;14353;46239;2982;11744;2264;14008;17335;-718;-2609;-3327;-0,23750713877784124;0,19267654751525726;1
2016-06-12;13;2016-06-12 13:00:00;19,16;12,25;6,91;39414;14576;46239;3335;12292;2392;14684;17911;-943;-2284;-3227;-0,21976300735494417;0,3606471816283925;1
2016-06-12;14;2016-06-12 14:00:00;18,53;10,69;7,840000000000002;39414;13624;46239;3586;12076;2509;14585;17210;-1077;-1548;-2625;-0,17997943092218033;0,42309767943874804;1
2016-06-12;15;2016-06-12 15:00:00;19,07;12,3;6,77;39414;11686;46239;3701;11036;2667;13703;15387;-1034;-650;-1684;-0,12289279719769393;0,35500786575773463;1
2016-06-12;16;2016-06-12 16:00:00;21,06;15,54;5,52;39414;9021;46239;3547;9147;2852;11999;12568;-695;126;-569;-0,04742061838486541;0,2621082621082621;1
2016-06-12;17;2016-06-12 17:00:00;23,93;21,39;2,539999999999999;39414;6613;46239;3751;6878;3104;9982;10364;-647;265;-382;-0,03826888399118413;0,10614291684078558;1
2016-06-12;18;2016-06-12 18:00:00;27,52;26,27;1,25;39414;4316;46239;3916;4458;3446;7904;8232;-470;142;-328;-0,04149797570850203;0,045421511627906974;1
2016-06-12;19;2016-06-12 19:00:00;29,78;26,59;3,1900000000000013;39414;2232;46239;3881;2291;3875;6166;6113;-6;59;53;0,00859552384041518;0,10711887172599063;1
2016-06-12;20;2016-06-12 20:00:00;31,33;26,48;4,849999999999998;39414;581;46239;4013;698;4367;5065;4594;354;117;471;0,09299111549851925;0,1548037025215448;1
2016-06-12;21;2016-06-12 21:00:00;29,4;25,73;3,669999999999998;39414;37;46239;4185;51;4874;4925;4222;689;14;703;0,14274111675126905;0,12482993197278906;1
2016-06-12;22;2016-06-12 22:00:00;29,81;28,12;1,6899999999999977;39414;0;46239;4821;0;5258;5258;4821;437;0;437;0,08311144922023583;0,056692385105669166;1
2016-06-12;23;2016-06-12 23:00:00;23,24;22,41;0,8299999999999983;39414;0;46239;5003;0;5463;5463;5003;460;0;460;0,08420281896393923;0,03571428571428564;1
2016-06-13;00;2016-06-13 00:00:00;21,34;18,47;2,870000000000001;39417;0;46263;5055;0;5255;5255;5055;200;0;200;0,038058991436726926;0,13448922211808814;1
2016-06-13;01;2016-06-13 01:00:00;19,46;18,54;0,9200000000000017;39417;0;46263;4764;0;5241;5241;4764;477;0;477;0,09101316542644533;0,04727646454265168;1
2016-06-13;02;2016-06-13 02:00:00;17,63;17,45;0,17999999999999972;39417;0;46263;4471;0;5127;5127;4471;656;0;656;0,12795006826604252;0,010209869540555855;1
2016-06-13;03;2016-06-13 03:00:00;18,37;16,26;2,1099999999999994;39417;0;46263;4312;0;4903;4903;4312;591;0;591;0,12053844584947991;0,11486118671747411;1
2016-06-13;04;2016-06-13 04:00:00;18,57;16,76;1,8099999999999987;39417;2;46263;4197;3;4710;4713;4199;513;1;514;0,10906004667939741;0,09746903607969837;1
2016-06-13;05;2016-06-13 05:00:00;21,03;18,53;2,5;39417;186;46263;4354;170;4551;4721;4540;197;-16;181;0,038339334886676554;0,11887779362815025;1
2016-06-13;06;2016-06-13 06:00:00;27,31;28,98;-1,6700000000000017;39417;1107;46263;4174;1030;4380;5410;5281;206;-77;129;0,023844731977818855;-0,061149761991944405;1
2016-06-13;07;2016-06-13 07:00:00;33,49;32,2;1,2899999999999991;39417;2573;46263;3791;2580;4152;6732;6364;361;7;368;0,05466428995840761;0,0385189608838459;1
2016-06-13;08;2016-06-13 08:00:00;37,13;34,23;2,9000000000000057;39417;4477;46263;3468;4288;3916;8204;7945;448;-189;259;0,031569965870307165;0,07810395906275264;1
